,policy_id,authorities_contacted_none,policy_liability,customer_gender_female,fraud,incident_severity,total_claim_amount,driver_relationship_child,policy_state_az,police_report_available,driver_relationship_self,authorities_contacted_police,num_witnesses,collision_type_front,vehicle_claim,incident_day,incident_type_breakin,policy_state_nv,policy_state_or,injury_claim,num_vehicles_involved,incident_type_collision,policy_state_ca,num_claims_past_year,incident_hour,collision_type_side,incident_month,policy_annual_premium,months_as_customer,num_insurers_past_5_years,policy_deductable,incident_type_theft,num_injuries,customer_gender_male,authorities_contacted_ambulance,customer_education,driver_relationship_spouse,policy_state_wa,collision_type_rear,incident_dow,policy_state_id,auto_year,driver_relationship_na,customer_age,authorities_contacted_fire,driver_relationship_other,collision_type_na
4573,408,1,0,0,0,0,13500.0,0,0,0,1,0,0,0,13500.0,14,0,0,0,0.0,2,1,1,0,13,1,10,3000,64,1,750,0,0,1,0,4,0,0,0,0,0,2020,0,32,0,0,0
4574,2369,1,1,0,0,0,6000.0,0,1,0,1,0,2,1,6000.0,7,0,0,0,0.0,2,1,0,0,12,0,3,3000,105,1,750,0,0,1,0,4,0,0,0,3,0,2012,0,40,0,0,0
4575,749,1,1,0,0,0,10500.0,0,0,0,1,0,2,0,10500.0,14,0,0,0,0.0,2,1,1,0,23,1,2,3000,99,1,750,0,0,1,0,4,0,0,0,3,0,2015,0,48,0,0,0
4576,4184,1,0,1,0,0,9500.0,0,0,0,1,0,1,1,9500.0,23,0,0,0,0.0,2,1,1,0,21,0,1,3000,63,1,750,0,0,0,0,3,0,0,0,2,0,2005,0,56,0,0,0
4577,4465,0,3,1,1,2,50500.0,0,0,0,1,1,0,1,39000.0,29,0,0,0,11500.0,2,1,1,0,5,0,7,3000,28,4,750,0,1,0,0,3,0,0,0,0,0,2019,0,36,0,0,0
4578,2749,0,2,0,0,0,8500.0,0,0,1,1,1,2,1,8500.0,4,0,0,0,0.0,3,1,1,0,8,0,11,2550,239,1,750,0,0,1,0,0,0,0,0,0,0,2020,0,71,0,0,0
4579,2766,1,2,0,0,0,5000.0,0,0,0,1,0,0,1,5000.0,26,0,0,0,0.0,2,1,1,0,22,0,2,3000,135,1,750,0,0,1,0,3,0,0,0,1,0,2018,0,65,0,0,0
4580,2881,1,2,0,0,0,14000.0,0,0,0,1,0,1,0,14000.0,19,0,0,0,0.0,2,1,1,0,7,0,9,3000,108,1,750,0,0,1,0,4,0,0,1,3,0,2014,0,65,0,0,0
4581,2919,0,0,0,0,0,11500.0,0,0,0,0,1,0,0,11500.0,6,1,0,0,0.0,1,0,1,0,22,0,12,3000,123,1,750,0,0,1,0,3,0,0,0,4,0,2015,1,66,0,0,1
4582,3588,0,3,0,0,2,130000.0,0,0,1,1,1,2,1,30000.0,23,0,1,0,100000.0,3,1,0,0,13,0,4,2600,23,2,750,0,1,1,0,3,0,0,0,1,0,2016,0,32,0,0,0
4583,385,1,0,0,0,0,14500.0,0,0,0,1,0,0,0,14500.0,11,0,0,0,0.0,2,1,1,0,16,1,9,3000,183,1,750,0,0,1,0,3,0,0,0,2,0,2018,0,57,0,0,0
4584,2335,1,2,1,0,0,16500.0,0,0,0,1,0,0,1,16500.0,28,0,0,0,0.0,2,1,1,0,3,0,1,3000,91,1,750,0,0,0,0,3,0,0,0,0,0,2020,0,55,0,0,0
4585,4084,0,1,0,0,2,57500.0,0,0,1,1,1,1,0,36000.0,2,0,0,0,21500.0,5,1,1,0,21,1,2,2650,53,1,750,0,4,1,0,3,0,0,0,5,0,2017,0,36,0,0,0
4586,2658,1,0,0,0,0,10000.0,0,0,0,0,0,0,0,10000.0,22,0,0,0,0.0,2,1,1,0,17,1,1,3000,166,1,750,0,0,1,0,2,1,0,0,1,0,2018,0,49,0,0,0
4587,1021,0,0,1,0,1,18000.0,0,0,0,1,1,0,0,18000.0,13,0,0,0,0.0,2,1,1,0,13,1,2,3000,72,1,750,0,0,0,0,3,0,0,0,2,0,2019,0,47,0,0,0
4588,4525,1,1,0,0,0,13000.0,0,0,0,0,0,0,1,13000.0,8,0,0,0,0.0,2,1,1,0,17,0,10,2950,116,1,750,0,0,1,0,3,1,0,0,1,0,2019,0,48,0,0,0
4589,1423,1,0,1,0,0,10000.0,0,0,0,1,0,0,0,10000.0,25,0,0,0,0.0,1,1,1,0,8,0,2,3000,95,1,750,0,0,0,0,4,0,0,1,0,0,2013,0,26,0,0,0
4590,141,0,3,0,0,2,45500.0,0,0,0,1,0,2,1,36000.0,30,0,0,0,9500.0,2,1,0,0,16,0,5,2950,132,1,750,0,1,1,1,3,0,1,0,3,0,2017,0,67,0,0,0
4591,468,0,1,0,0,1,11500.0,0,0,0,1,1,0,1,11500.0,3,0,0,0,0.0,2,1,1,0,14,0,10,3000,108,1,750,0,0,1,0,3,0,0,0,3,0,2020,0,73,0,0,0
4592,891,1,3,1,0,0,12000.0,1,0,0,0,0,0,0,12000.0,20,0,0,0,0.0,2,1,1,0,17,0,3,3000,39,1,750,0,0,0,0,3,0,0,1,2,0,2017,0,41,0,0,0
4593,4333,0,3,0,0,1,31000.0,0,0,1,1,1,2,1,10500.0,13,0,0,0,20500.0,3,1,0,1,2,0,5,3000,105,1,750,0,1,1,0,4,0,0,0,0,1,2012,0,49,0,0,0
4594,4461,0,2,0,0,1,12000.0,0,0,1,1,1,0,0,12000.0,4,0,0,0,0.0,3,1,1,0,8,1,7,2800,72,1,750,0,0,1,0,3,0,0,0,3,0,2009,0,33,0,0,0
4595,1126,0,1,1,0,1,25500.0,0,0,0,1,1,1,1,25500.0,21,0,0,0,0.0,2,1,0,0,3,0,2,3000,87,1,750,0,0,0,0,3,0,1,0,3,0,2016,0,54,0,0,0
4596,561,0,0,0,0,0,11000.0,0,0,0,1,1,0,1,11000.0,11,0,0,0,0.0,2,1,1,6,8,0,2,3000,67,1,750,0,0,1,0,1,0,0,0,0,0,2013,0,44,0,0,0
4597,4663,0,0,0,0,1,17500.0,0,0,0,0,1,0,0,17500.0,5,0,0,0,0.0,1,0,1,0,7,0,2,3000,189,1,750,1,0,1,0,3,0,0,0,1,0,2012,1,36,0,0,1
4598,4877,0,0,1,0,2,38500.0,0,0,1,1,1,0,1,25500.0,4,0,0,0,13000.0,3,1,1,0,21,0,10,2700,129,1,750,0,3,0,0,3,0,0,0,4,0,2014,0,51,0,0,0
4599,1788,0,0,0,0,1,24000.0,0,0,1,1,1,1,1,18500.0,17,0,0,0,5500.0,4,1,1,0,8,0,4,3000,42,2,750,0,2,1,0,3,0,0,0,2,0,2018,0,23,0,0,0
4600,158,0,0,0,0,1,11000.0,0,0,0,0,1,0,0,11000.0,19,0,0,0,0.0,1,0,1,0,5,0,2,3000,83,1,750,1,0,1,0,4,0,0,0,1,0,2016,1,27,0,0,1
4601,3521,0,2,0,0,0,12500.0,0,0,1,1,1,1,1,12500.0,4,0,0,0,0.0,3,1,1,0,8,0,7,3000,263,1,750,0,0,1,0,2,0,0,0,3,0,2019,0,49,0,0,0
4602,340,0,1,0,0,1,21500.0,0,0,1,1,1,4,0,21500.0,17,0,0,1,0.0,3,1,0,0,17,1,5,3000,92,1,750,0,0,1,0,3,0,0,0,4,0,2020,0,63,0,0,0
4603,480,0,1,1,0,2,62000.0,0,0,1,1,1,4,1,43500.0,30,0,0,0,18500.0,3,1,1,0,15,0,8,3000,52,2,750,0,1,0,0,1,0,0,0,4,0,2019,0,34,0,0,0
4604,4117,0,2,0,0,2,54500.0,1,0,0,0,0,1,0,35500.0,14,0,0,0,19000.0,2,1,1,0,8,0,11,3000,102,1,750,0,1,1,0,3,0,0,1,3,0,2020,0,67,1,0,0
4605,4150,1,2,0,0,0,20000.0,0,0,0,1,0,3,1,20000.0,24,0,0,0,0.0,2,1,1,0,5,0,4,3000,73,1,750,0,0,1,0,3,0,0,0,2,0,2018,0,35,0,0,0
4606,2739,0,2,1,0,2,60500.0,0,0,1,1,1,0,1,30500.0,27,0,0,0,30000.0,2,1,1,0,14,0,9,3000,60,1,750,0,1,0,0,1,0,0,0,4,0,2020,0,53,0,0,0
4607,3040,0,1,1,0,0,14500.0,0,0,1,1,1,1,0,14500.0,2,0,0,0,0.0,2,1,1,0,14,0,5,3000,52,2,750,0,0,0,0,4,0,0,1,3,0,2015,0,27,0,0,0
4608,1451,0,2,0,0,1,19000.0,0,0,0,1,1,1,1,19000.0,5,0,0,0,0.0,2,1,1,0,9,0,6,3000,52,2,750,0,0,1,0,3,0,0,0,2,0,2019,0,52,0,0,0
4609,277,0,2,1,0,1,14500.0,0,0,0,0,1,0,0,14500.0,22,0,0,0,0.0,2,1,1,0,10,1,1,2850,9,1,750,0,0,0,0,4,1,0,0,1,0,2015,0,50,0,0,0
4610,2118,1,2,1,0,0,6500.0,0,0,0,1,0,1,0,6500.0,24,0,0,0,0.0,2,1,0,0,9,0,6,2750,70,1,750,0,0,0,0,2,0,1,1,0,0,2011,0,29,0,0,0
4611,2313,0,0,1,0,2,45500.0,0,0,1,1,1,2,1,34500.0,9,0,0,0,11000.0,3,1,1,0,2,0,9,2750,160,1,750,0,1,0,0,3,0,0,0,0,0,2015,0,65,0,0,0
4612,2346,1,1,0,0,0,16000.0,0,1,0,1,0,0,1,16000.0,29,0,0,0,0.0,1,1,0,0,12,0,4,2900,77,1,750,0,0,1,0,3,0,0,0,0,0,2019,0,38,0,0,0
4613,4157,0,1,0,0,1,13500.0,0,0,0,1,1,0,0,13500.0,9,0,0,0,0.0,2,1,1,0,17,0,8,2800,72,1,750,0,0,1,0,3,0,0,1,4,0,2014,0,42,0,0,0
4614,2501,0,2,1,0,1,29500.0,0,0,1,1,1,4,1,14500.0,13,0,0,0,15000.0,4,1,1,0,9,0,12,3000,135,1,750,0,2,0,0,3,0,0,0,4,0,2018,0,49,0,0,0
4615,4585,0,2,1,0,1,18000.0,0,0,1,0,1,0,1,18000.0,17,0,0,0,0.0,2,1,1,0,14,0,9,3000,78,1,750,0,0,0,0,1,1,0,0,1,0,2012,0,36,0,0,0
4616,4995,1,1,0,0,0,1000.0,1,0,0,0,0,0,0,1000.0,18,0,0,0,0.0,1,1,1,0,23,0,7,3000,103,1,750,0,0,1,0,4,0,0,1,3,0,2014,0,53,0,0,0
4617,3286,0,0,0,0,2,38500.0,0,0,0,1,1,0,0,37000.0,17,0,0,0,1500.0,2,1,1,0,8,0,5,3000,31,1,750,0,1,1,0,0,0,0,1,4,0,2015,0,28,0,0,0
4618,3553,0,0,1,0,1,20000.0,0,1,0,1,1,0,0,10500.0,27,0,0,0,9500.0,2,1,0,0,5,1,3,3000,31,4,750,0,1,0,0,1,0,0,0,2,0,2012,0,34,0,0,0
4619,2014,0,0,0,0,1,13500.0,0,0,0,1,1,0,0,13500.0,25,0,0,0,0.0,2,1,1,0,6,0,4,3000,22,2,750,0,0,1,0,3,0,0,1,3,0,2014,0,31,0,0,0
4620,518,0,3,0,0,0,6500.0,0,0,0,0,1,1,0,6500.0,29,1,1,0,0.0,1,0,0,0,5,0,5,2700,66,1,750,0,0,1,0,4,0,0,0,2,0,2017,1,26,0,0,1
4621,2182,0,3,0,0,1,20000.0,0,0,1,1,1,2,0,20000.0,20,0,0,0,0.0,2,1,0,0,15,1,5,2900,76,1,750,0,0,1,0,3,0,1,0,0,0,2019,0,24,0,0,0
4622,4111,0,2,0,0,1,75000.0,0,0,1,1,1,0,1,15000.0,4,0,0,0,60000.0,2,1,1,0,19,0,7,3000,18,5,750,0,3,1,0,4,0,0,0,3,0,2014,0,71,0,0,0
4623,2393,0,3,0,0,1,15000.0,0,0,1,1,1,1,0,15000.0,6,0,0,0,0.0,3,1,1,0,17,0,2,3000,140,1,750,0,0,1,0,3,0,0,1,2,0,2017,0,43,0,0,0
4624,2824,1,1,1,0,0,14000.0,0,0,0,1,0,0,0,14000.0,10,0,0,0,0.0,1,1,1,0,15,1,10,2600,93,1,750,0,0,0,0,0,0,0,0,3,0,2018,0,51,0,0,0
4625,1231,0,2,0,0,1,13000.0,0,1,1,1,1,0,0,13000.0,27,0,0,0,0.0,2,1,0,0,13,0,8,2900,99,1,750,0,0,1,0,3,0,0,1,1,0,2013,0,56,0,0,0
4626,4656,0,2,0,0,0,11500.0,0,0,0,0,1,0,0,11500.0,4,1,0,0,0.0,1,0,1,0,12,0,5,2800,130,1,750,0,0,1,0,1,0,0,0,5,0,2015,1,46,0,0,1
4627,4671,0,3,0,0,1,25000.0,1,0,1,0,1,3,1,25000.0,5,0,0,0,0.0,2,1,1,0,15,0,8,3000,215,1,750,0,0,1,0,1,0,0,0,0,0,2020,0,55,0,0,0
4628,1316,1,1,1,0,0,9000.0,0,0,0,1,0,0,1,9000.0,3,0,0,0,0.0,2,1,1,0,10,0,10,3000,79,1,750,0,0,0,0,3,0,0,0,3,0,2018,0,40,0,0,0
4629,31,0,3,1,1,0,14000.0,0,0,0,0,1,0,0,14000.0,5,1,0,1,0.0,1,0,0,0,8,0,10,3000,4,3,750,0,0,0,0,4,0,0,0,5,0,2015,1,48,0,0,1
4630,3412,0,3,1,0,0,7500.0,0,0,1,0,1,0,0,7500.0,12,1,0,1,0.0,1,0,0,0,18,0,12,3000,43,1,750,0,0,0,0,3,0,0,0,3,0,2020,1,42,0,0,1
4631,1740,0,2,1,0,1,30500.0,0,0,0,1,1,0,1,17000.0,1,0,0,0,13500.0,2,1,0,0,9,0,2,3000,97,1,750,0,1,0,0,4,0,1,0,4,0,2016,0,66,0,0,0
4632,1956,1,0,0,0,0,12000.0,0,1,0,1,0,3,0,12000.0,19,0,0,0,0.0,2,1,0,0,9,1,10,3000,106,1,750,0,0,1,0,3,0,0,0,5,0,2019,0,54,0,0,0
4633,2103,1,2,0,0,0,5000.0,0,0,0,1,0,0,0,5000.0,2,0,0,0,0.0,2,1,1,0,4,0,4,2750,13,2,750,0,0,1,0,1,0,0,1,1,0,2012,0,19,0,0,0
4634,613,1,0,0,0,0,2500.0,0,0,0,0,0,1,1,2500.0,31,0,0,0,0.0,2,1,1,0,15,0,12,3000,160,1,750,0,0,1,0,3,1,0,0,1,0,2011,0,47,0,0,0
4635,1322,0,3,0,0,1,18000.0,0,0,1,1,1,4,0,18000.0,12,0,0,0,0.0,3,1,1,0,19,0,11,3000,118,1,750,0,0,1,0,1,0,0,1,1,0,2018,0,28,0,0,0
4636,1393,0,0,1,0,0,16500.0,0,0,1,0,1,2,0,16500.0,7,0,0,0,0.0,2,1,1,1,4,0,10,3000,202,1,750,0,0,0,0,1,0,0,1,0,0,2019,0,72,0,1,0
4637,1426,1,2,0,0,0,15000.0,1,0,0,0,0,3,0,15000.0,2,0,0,0,0.0,2,1,0,0,20,0,1,2850,52,2,750,0,0,1,0,3,0,0,1,2,1,2014,0,74,0,0,0
4638,3114,1,1,0,0,0,11000.0,0,0,0,1,0,0,0,11000.0,19,0,0,0,0.0,2,1,1,0,19,1,11,3000,19,4,750,0,0,1,0,2,0,0,0,1,0,2016,0,51,0,0,0
4639,4913,1,0,0,0,0,11000.0,0,1,0,1,0,0,0,11000.0,15,0,0,0,0.0,1,1,0,0,19,0,1,3000,121,1,750,0,0,1,0,3,0,0,1,1,0,2016,0,42,0,0,0
4640,3159,1,2,1,0,0,5500.0,0,0,0,1,0,0,1,5500.0,6,0,0,0,0.0,2,1,1,0,18,0,3,3000,149,1,750,0,0,0,0,1,0,0,0,2,0,2015,0,52,0,0,0
4641,3283,0,1,0,0,1,19500.0,0,0,0,0,1,0,0,19500.0,27,0,0,0,0.0,1,0,1,0,6,0,7,3000,43,1,750,1,0,1,0,1,0,0,0,5,0,2011,1,30,0,0,1
4642,19,0,0,0,0,1,11500.0,0,0,1,1,1,2,1,11500.0,27,0,0,0,0.0,3,1,1,0,7,0,9,3000,114,1,750,0,0,1,0,3,0,0,0,4,0,2015,0,45,0,0,0
4643,3492,0,1,0,0,0,14000.0,0,0,0,0,1,0,0,14000.0,11,1,0,0,0.0,1,0,0,0,9,0,3,2500,132,1,750,0,0,1,0,1,0,1,0,0,0,2019,1,75,0,0,1
4644,1860,0,0,1,0,2,54000.0,0,0,0,1,0,0,1,35500.0,20,0,0,0,18500.0,2,1,1,1,14,0,2,3000,61,1,750,0,2,0,0,3,0,0,0,2,0,2018,0,37,1,0,0
4645,447,0,0,0,0,1,21500.0,0,0,0,1,1,0,1,21500.0,7,0,0,0,0.0,2,1,1,0,19,0,11,2900,314,1,750,0,0,1,0,1,0,0,0,3,0,2016,0,46,0,0,0
4646,813,0,1,1,0,1,23000.0,0,0,1,1,1,0,1,17500.0,11,0,0,0,5500.0,2,1,0,0,20,0,11,3000,13,2,750,0,3,0,0,1,0,1,0,0,0,2020,0,19,0,0,0
4647,2478,0,0,1,0,0,3500.0,0,0,0,0,1,0,0,3500.0,3,1,0,0,0.0,1,0,1,0,20,0,10,3000,132,1,750,0,0,0,0,3,0,0,0,3,0,2012,1,43,0,0,1
4648,2698,0,2,0,1,2,27500.0,0,0,0,1,0,0,1,27500.0,2,0,0,0,0.0,2,1,1,1,16,0,12,3000,171,1,750,0,0,1,1,3,0,0,0,0,0,2015,0,53,0,0,0
4649,2855,1,1,0,0,0,8000.0,0,0,0,1,0,1,1,8000.0,5,0,0,0,0.0,2,1,0,0,13,0,2,3000,159,1,750,0,0,1,0,3,0,1,0,1,0,2010,0,41,0,0,0
4650,2997,0,0,0,0,2,52500.0,0,0,1,1,1,0,0,37500.0,19,0,0,0,15000.0,3,1,1,0,9,1,11,3000,60,1,750,0,1,1,0,1,0,0,0,1,0,2020,0,32,0,0,0
4651,3074,1,3,1,0,0,17000.0,0,0,0,1,0,0,0,17000.0,28,0,0,0,0.0,2,1,1,0,3,1,1,3000,30,4,750,0,0,0,0,4,0,0,0,0,0,2017,0,24,0,0,0
4652,3324,0,2,0,0,1,13000.0,0,0,0,1,1,0,0,13000.0,18,0,0,0,0.0,2,1,0,0,5,1,12,2550,60,1,750,0,0,1,0,1,0,1,0,2,0,2012,0,29,0,0,0
4653,1856,0,0,0,0,1,19000.0,0,0,1,1,1,1,1,19000.0,9,0,0,0,0.0,2,1,1,0,14,0,2,3000,93,1,750,0,0,1,0,4,0,0,0,5,0,2019,0,27,0,0,0
4654,3981,1,1,0,0,0,15000.0,0,0,0,1,0,0,1,15000.0,6,0,1,0,0.0,2,1,0,0,8,0,11,2650,5,2,750,0,0,1,0,3,0,0,0,2,0,2020,0,42,0,0,0
4655,2303,1,2,0,0,0,9500.0,0,0,0,1,0,0,0,9500.0,19,0,0,0,0.0,1,1,0,0,12,0,3,2900,114,1,750,0,0,1,0,3,0,0,1,1,1,2015,0,51,0,0,0
4656,4284,1,3,0,0,0,9000.0,0,0,0,1,0,0,1,9000.0,21,0,0,0,0.0,2,1,1,0,7,0,8,2600,218,1,750,0,0,1,0,1,0,0,0,2,0,2017,0,65,0,0,0
4657,958,0,2,0,0,0,14000.0,0,0,1,1,1,0,0,14000.0,7,0,0,0,0.0,2,1,1,0,18,1,9,2650,115,1,750,0,0,1,0,3,0,0,0,5,0,2013,0,68,0,0,0
4658,4475,0,1,1,0,1,44500.0,0,0,1,1,1,0,0,19500.0,9,0,0,0,25000.0,3,1,0,0,9,1,12,3000,149,1,750,0,1,0,0,3,0,1,0,0,0,2018,0,58,0,0,0
4659,4484,1,0,1,0,0,7000.0,0,0,0,1,0,0,0,7000.0,24,0,0,0,0.0,2,1,1,0,9,1,11,3000,16,3,750,0,0,0,0,4,0,0,0,6,0,2020,0,31,0,0,0
4660,2779,0,1,1,0,1,17000.0,0,1,0,0,1,0,0,17000.0,4,0,0,0,0.0,2,1,0,0,14,0,9,3000,62,1,750,0,0,0,0,3,1,0,1,2,0,2017,0,30,0,0,0
4661,4574,0,1,0,0,1,23000.0,0,1,1,1,1,1,0,23000.0,6,0,0,0,0.0,2,1,0,0,12,0,2,2750,202,1,750,0,0,1,0,3,0,0,1,2,0,2020,0,44,0,0,0
4662,1240,0,3,0,1,2,86500.0,1,0,0,0,1,1,0,41500.0,25,0,0,0,45000.0,2,1,1,0,6,1,12,3000,165,1,750,0,1,1,0,3,0,0,0,2,0,2017,0,57,0,0,0
4663,1253,0,0,0,0,0,7000.0,0,0,1,1,1,2,0,7000.0,11,0,0,0,0.0,2,1,1,0,7,0,12,3000,4,5,750,0,0,1,0,3,0,0,1,2,0,2016,0,44,0,0,0
4664,4769,0,1,1,0,1,15500.0,0,0,1,1,1,1,0,15500.0,31,0,0,0,0.0,2,1,0,0,5,0,8,3000,34,3,750,0,0,0,0,1,0,1,1,5,0,2015,0,37,0,0,0
4665,3046,1,3,0,0,0,8500.0,0,0,0,1,0,1,1,8500.0,17,0,0,0,0.0,2,1,0,0,12,0,12,2550,310,1,750,0,0,1,0,4,0,1,0,1,0,2013,0,45,0,0,0
4666,1738,0,1,0,0,1,15000.0,0,0,1,0,1,0,1,15000.0,17,0,0,0,0.0,2,1,1,0,6,0,5,2700,146,1,750,0,0,1,0,3,1,0,0,4,0,2015,0,47,0,0,0
4667,1782,0,0,1,0,1,20500.0,0,0,1,1,1,1,0,14500.0,13,0,0,0,6000.0,2,1,1,1,18,1,1,3000,18,1,750,0,1,0,0,3,0,0,0,6,0,2016,0,50,0,0,0
4668,2084,0,0,0,0,1,20000.0,0,1,0,1,1,1,1,20000.0,16,0,0,0,0.0,2,1,0,0,16,0,2,3000,78,1,750,0,0,1,0,3,0,0,0,5,0,2020,0,34,0,0,0
4669,2156,0,2,0,0,1,23500.0,0,0,0,1,1,0,0,16500.0,10,0,0,0,7000.0,1,1,1,0,8,1,4,2550,178,1,750,0,1,1,0,4,0,0,0,2,0,2009,0,52,0,0,0
4670,4046,1,3,1,0,0,11000.0,0,0,0,1,0,0,0,11000.0,3,0,1,0,0.0,1,1,0,0,8,0,6,2900,60,1,750,0,0,0,0,3,0,0,1,0,0,2012,0,57,0,0,0
4671,4137,0,0,0,0,0,11500.0,0,0,1,1,1,1,0,11500.0,26,0,0,0,0.0,3,1,1,0,7,0,1,2850,7,1,800,0,0,1,0,2,0,0,1,5,0,2018,0,71,0,0,0
4672,4158,0,0,1,0,1,13500.0,0,0,1,1,1,3,0,13500.0,23,0,0,0,0.0,3,1,1,0,6,1,11,3000,11,2,750,0,0,0,0,3,0,0,0,5,0,2014,0,23,0,0,0
4673,4230,0,1,1,0,0,8500.0,0,0,1,1,1,3,0,8500.0,12,0,1,0,0.0,3,1,0,0,22,1,1,3000,88,1,750,0,0,0,0,1,0,0,0,5,0,2015,0,72,0,0,0
4674,2538,0,2,0,0,1,25000.0,0,0,1,1,1,0,0,25000.0,22,0,0,0,0.0,3,1,1,0,10,1,3,3000,44,1,750,0,0,1,0,4,0,0,0,4,0,2020,0,33,0,0,0
4675,4299,0,2,1,0,0,12500.0,0,0,0,0,1,0,0,12500.0,4,1,0,0,0.0,1,0,1,0,6,0,7,3000,153,1,750,0,0,0,0,3,0,0,0,3,0,2016,1,65,0,0,1
4676,2553,1,1,0,0,0,22000.0,0,0,0,0,0,2,0,22000.0,11,0,0,0,0.0,2,1,1,0,13,0,3,3000,220,1,750,0,0,1,0,3,0,0,1,0,0,2017,0,46,0,1,0
4677,4726,1,1,0,0,0,13500.0,0,0,0,1,0,0,0,13500.0,23,0,0,0,0.0,1,1,1,0,6,0,11,3000,111,1,750,0,0,1,0,4,0,0,1,5,0,2016,0,66,0,0,0
4678,2973,1,0,1,0,0,9500.0,0,1,0,0,0,0,1,9500.0,23,0,0,0,0.0,2,1,0,0,16,0,5,2900,53,1,750,0,0,0,0,3,1,0,0,3,0,2017,0,33,0,0,0
4679,4744,0,2,1,0,2,45000.0,0,0,1,1,1,0,0,31500.0,18,0,0,0,13500.0,3,1,0,0,9,0,1,3000,213,1,750,0,1,0,0,0,0,1,1,4,0,2016,0,75,0,0,0
4680,1429,0,0,1,0,2,33500.0,0,1,1,1,1,2,1,21000.0,25,0,0,0,12500.0,3,1,0,0,20,0,3,2800,64,1,750,0,1,0,0,1,0,0,0,0,0,2012,0,52,0,0,0
4681,4965,0,3,0,0,1,13500.0,0,0,1,0,1,0,0,13500.0,16,0,0,1,0.0,1,0,0,0,14,0,4,3000,115,1,750,1,0,1,0,3,0,0,0,1,0,2015,1,56,0,0,1
4682,1567,0,1,0,0,1,19500.0,0,0,1,1,1,2,1,19500.0,2,0,0,0,0.0,3,1,0,0,13,0,11,2600,104,1,750,0,0,1,0,1,0,1,0,5,0,2017,0,47,0,0,0
4683,3590,0,0,1,0,2,31000.0,0,1,1,1,1,3,0,31000.0,28,0,0,0,0.0,3,1,0,0,14,1,3,2900,4,4,750,0,0,0,0,1,0,0,0,3,0,2018,0,20,0,0,0
4684,2058,0,0,0,0,1,18000.0,0,0,0,0,1,2,1,18000.0,19,0,0,0,0.0,2,1,1,0,16,0,10,2500,226,1,750,0,0,1,0,2,0,0,0,5,0,2018,0,64,0,1,0
4685,2114,0,1,0,0,1,56500.0,0,0,1,1,1,1,1,24000.0,19,0,0,0,32500.0,3,1,1,0,11,0,2,3000,222,1,750,0,3,1,0,3,0,0,0,1,0,2018,0,39,0,0,0
4686,768,0,0,0,0,0,8000.0,0,0,1,0,1,2,1,8000.0,11,0,0,0,0.0,3,1,1,0,12,0,12,3000,134,1,750,0,0,1,0,2,1,0,0,2,0,2019,0,68,0,0,0
4687,909,0,1,0,0,2,32000.0,0,1,1,1,1,3,1,32000.0,25,0,0,0,0.0,3,1,0,4,19,0,4,3000,42,1,750,0,0,1,0,3,0,0,0,3,0,2019,0,22,0,0,0
4688,4490,1,1,0,0,0,8000.0,0,0,0,1,0,0,0,8000.0,2,0,0,0,0.0,2,1,0,0,8,0,11,3000,166,1,750,0,0,1,0,1,0,1,1,5,0,2014,0,71,0,0,0
4689,3111,1,0,1,0,0,18500.0,0,0,0,0,0,0,0,18500.0,10,1,0,0,0.0,1,0,1,0,23,0,4,3000,114,1,750,0,0,0,0,3,0,0,0,2,0,2020,1,47,0,0,1
4690,3211,0,3,0,0,2,51000.0,0,0,1,0,1,1,0,24000.0,30,0,0,0,27000.0,3,1,1,0,2,0,10,2900,181,1,750,0,1,1,0,4,1,0,1,2,0,2013,0,53,0,0,0
4691,4967,0,2,1,0,1,13500.0,0,0,0,0,1,0,0,13500.0,15,0,0,0,0.0,1,0,1,0,22,0,12,3000,16,2,750,1,0,0,0,4,0,0,0,6,0,2017,1,34,0,0,1
4692,3791,0,0,0,0,1,24000.0,0,0,0,1,1,0,1,10000.0,7,0,0,0,14000.0,2,1,1,0,17,0,11,2950,210,1,750,0,2,1,0,4,0,0,0,3,0,2009,0,70,0,0,0
4693,3865,1,0,0,0,0,12500.0,1,0,0,0,0,1,0,12500.0,12,0,0,0,0.0,2,1,1,1,18,0,9,3000,46,2,750,0,0,1,0,2,0,0,1,3,0,2016,0,24,0,0,0
4694,2195,0,0,1,0,1,1500.0,0,0,0,1,1,0,1,1500.0,20,0,0,0,0.0,2,1,1,0,12,0,9,2850,18,3,750,0,0,0,0,3,0,0,0,4,0,2001,0,22,0,0,0
4695,4018,0,0,0,0,2,39000.0,0,0,1,0,1,1,1,34000.0,1,0,0,0,5000.0,3,1,1,0,10,0,10,2850,123,1,750,0,4,1,0,3,0,0,0,1,0,2016,0,43,0,1,0
4696,965,0,2,1,0,0,11500.0,0,0,0,0,1,0,0,11500.0,14,1,0,0,0.0,1,0,1,0,8,0,10,3000,121,1,750,0,0,0,0,2,0,0,0,0,0,2017,1,51,0,0,1
4697,4443,0,3,0,0,2,45500.0,0,0,1,1,1,0,0,34000.0,11,0,0,0,11500.0,5,1,0,0,11,1,2,3000,81,1,750,0,2,1,0,3,0,1,0,0,0,2015,0,63,0,0,0
4698,2794,0,0,0,0,0,14000.0,0,0,1,1,1,0,1,14000.0,19,0,0,0,0.0,2,1,1,0,16,0,2,3000,172,1,750,0,0,1,0,4,0,0,0,1,0,2019,0,58,0,0,0
