fraud,customer_gender_male,customer_education,incident_type_collision,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
0,0,2,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,21,0,0,9,6,0,0,28,1,0,28610.0,10310.0,18300.0,0,40,2019,0,4,2,1,0,1,0,750,0,0
0,0,4,1,0,0,1,0,0,0,0,0,1,0,2600,0,0,0,0,5,8,0,0,12,10,0,0,15,1,0,15637.0,10737.0,4900.0,0,37,2018,1,1,5,2,0,0,0,750,1,1
0,1,3,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,208,0,0,8,1,0,0,12,1,0,34378.0,13078.0,21300.0,0,55,2019,0,5,1,1,0,0,0,750,0,1
0,1,1,1,1,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,188,0,0,11,1,0,1,20,1,0,45941.0,30741.0,15200.0,0,54,2016,1,6,3,1,0,0,0,750,0,1
0,0,4,1,0,2,1,0,0,0,0,0,1,0,2750,0,0,0,0,0,48,0,0,17,8,0,0,28,0,0,17612.0,12512.0,5100.0,0,38,2012,1,2,3,1,0,1,1,750,0,1
0,1,1,1,2,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,155,0,0,16,4,0,0,12,1,0,32858.0,15458.0,17400.0,0,46,2017,0,4,2,1,1,1,0,750,0,1
0,0,3,1,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,222,0,0,9,11,0,0,22,0,0,20776.0,13876.0,6900.0,0,55,2019,0,4,2,1,0,1,1,750,0,1
0,1,3,1,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,153,0,0,14,2,0,0,21,1,0,19613.0,12613.0,7000.0,0,60,2017,0,3,1,1,0,1,0,750,0,1
0,1,0,1,4,0,0,1,0,0,0,0,0,0,2750,0,0,0,0,3,55,0,0,12,12,0,0,24,1,0,26653.0,7953.0,18700.0,0,27,2018,1,1,4,1,1,1,0,750,0,1
0,1,4,1,0,1,0,0,0,0,0,0,0,0,3000,0,0,0,0,1,129,0,0,19,12,0,0,12,0,0,36457.0,18757.0,17700.0,0,49,2018,1,3,3,1,1,1,1,750,0,1
0,0,4,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,108,1,0,16,4,0,0,7,0,0,26234.0,9434.0,16800.0,0,27,2014,0,6,1,1,0,0,0,750,0,1
0,0,3,0,0,2,0,0,0,0,0,0,0,0,2700,0,1,1,1,0,144,0,0,15,5,0,0,12,0,0,27374.0,7774.0,19600.0,0,65,2017,0,6,1,1,0,0,1,750,0,1
0,0,1,1,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,1,0,0,13,1,0,0,8,1,0,33436.0,7036.0,26400.0,0,22,2019,0,1,2,5,0,0,0,750,1,0
0,0,2,0,0,0,1,0,0,0,0,0,0,0,3000,1,1,1,1,0,76,0,0,8,1,0,0,9,0,0,35901.0,9701.0,26200.0,0,46,2017,0,2,1,1,0,0,0,750,0,1
0,0,1,1,2,1,1,1,0,1,0,0,0,0,3000,1,0,0,0,4,42,0,0,9,8,0,0,1,0,0,26081.0,19381.0,6700.0,0,34,2017,1,3,4,3,0,1,0,750,0,1
0,0,4,0,0,1,1,1,0,0,1,0,0,0,2650,0,0,1,1,0,31,0,0,8,8,0,0,12,1,0,28655.0,18155.0,10500.0,0,40,2016,0,0,1,2,0,0,0,750,0,1
0,0,4,1,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,3,62,0,0,12,11,0,1,23,1,0,38631.0,18031.0,20600.0,0,54,2016,1,5,2,1,0,0,0,750,0,1
0,0,4,1,0,1,0,1,0,0,0,0,1,0,2900,0,0,0,0,0,176,0,0,18,8,0,0,13,1,0,45083.0,13283.0,31800.0,0,50,2010,0,1,1,1,0,1,0,750,0,1
0,1,1,1,0,0,0,0,0,0,0,0,1,0,3000,1,0,0,0,0,120,0,0,8,5,0,0,6,0,1,26970.0,10170.0,16800.0,0,54,2020,0,0,2,1,0,0,0,750,0,1
0,1,3,1,0,2,0,0,0,0,0,1,0,0,2750,0,0,0,0,1,58,0,0,16,7,0,0,25,1,0,52746.0,11246.0,41500.0,0,43,2017,0,3,2,2,1,1,0,750,0,0
1,1,3,1,0,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,1,75,0,0,17,10,0,0,30,0,0,22460.0,20560.0,1900.0,0,31,2019,0,2,2,1,1,1,1,750,0,1
0,1,4,1,3,2,0,2,0,0,0,0,0,0,3000,0,0,0,0,2,42,0,0,0,4,0,0,29,1,0,39490.0,36390.0,3100.0,0,37,2020,1,0,2,2,1,0,0,750,1,1
0,0,3,1,0,2,1,1,0,1,0,0,0,1,3000,0,0,0,0,3,175,0,0,9,9,0,0,12,0,0,57334.0,16734.0,40600.0,1,69,2018,0,3,2,1,0,0,0,750,1,1
1,1,1,1,0,1,0,1,0,1,0,0,0,1,2650,0,0,0,0,0,107,0,0,6,12,0,0,4,0,0,18574.0,16174.0,2400.0,0,61,2018,1,2,2,1,0,1,0,750,0,1
1,1,4,1,0,1,0,1,0,1,0,0,0,0,2600,0,0,0,0,0,69,0,0,15,11,0,0,18,1,0,114343.0,12343.0,102000.0,0,67,2017,1,0,2,1,0,1,0,750,0,1
0,0,3,1,0,2,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,25,0,0,5,8,0,0,9,0,0,15906.0,1606.0,14300.0,0,49,2008,0,4,1,1,0,1,1,750,0,0
0,0,3,1,0,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,42,0,0,15,8,1,0,21,1,0,92347.0,43947.0,48400.0,0,54,2018,0,2,1,2,0,0,0,750,1,0
0,0,1,1,0,1,1,0,0,1,0,1,0,0,3000,0,0,0,0,1,99,0,0,12,2,0,0,26,0,1,27323.0,7723.0,19600.0,0,42,2016,0,1,2,1,0,0,1,750,0,0
0,1,4,1,2,1,0,2,0,1,0,0,0,0,2950,1,0,0,0,0,37,0,0,3,11,1,1,12,0,0,34752.0,32952.0,1800.0,0,43,2017,0,1,2,2,0,0,0,750,0,0
1,1,3,1,0,2,0,0,0,1,0,1,0,0,2850,0,0,0,0,0,75,0,0,15,1,0,0,3,1,0,28547.0,10947.0,17600.0,0,32,2016,0,3,2,1,0,1,0,750,0,0
0,1,4,0,1,2,0,1,0,0,1,0,0,1,3000,0,0,1,1,0,99,0,0,10,1,0,0,17,0,0,16558.0,11058.0,5500.0,0,58,2016,0,3,1,1,0,0,0,750,0,1
0,0,3,0,0,3,1,1,0,0,1,0,0,0,3000,1,0,1,1,0,193,0,0,8,5,0,0,9,0,0,45525.0,15725.0,29800.0,0,66,2015,0,3,1,1,0,0,0,750,0,1
0,1,3,1,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,29,0,0,14,6,0,0,21,1,0,31111.0,16211.0,14900.0,0,31,2014,0,4,2,1,0,1,0,750,0,1
0,0,3,0,0,1,1,1,0,0,1,0,0,0,2750,0,0,1,1,0,54,0,0,13,9,0,0,17,1,0,116639.0,24339.0,92300.0,0,45,2020,0,1,1,2,0,0,0,750,0,1
0,0,4,1,3,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,37,0,0,0,10,0,0,5,1,0,11278.0,6278.0,5000.0,0,29,2017,1,5,3,1,0,1,0,750,0,1
0,1,3,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,37,0,0,11,5,0,0,28,1,0,3900.0,1000.0,2900.0,2,32,2008,0,1,1,1,0,0,0,750,0,1
0,0,3,0,0,1,1,1,0,0,0,0,0,0,2650,0,1,1,1,0,67,0,0,11,3,0,0,12,1,0,23520.0,21120.0,2400.0,0,40,2019,0,1,1,1,0,0,0,750,0,1
0,0,3,1,2,1,1,2,1,0,0,0,0,0,2700,0,0,0,0,0,18,0,0,18,3,0,0,22,1,0,32347.0,28947.0,3400.0,0,22,2016,0,4,2,2,1,1,0,750,0,0
0,1,3,1,1,1,0,1,0,0,0,0,1,1,3000,0,0,0,0,0,171,0,0,14,6,1,0,16,0,0,29177.0,20877.0,8300.0,0,68,2019,0,6,2,1,0,1,0,750,0,0
0,0,2,1,1,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,25,1,0,17,4,0,0,8,0,0,48135.0,31535.0,16600.0,0,35,2013,0,0,2,1,0,1,0,750,0,1
0,0,4,1,0,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,2,68,0,0,4,1,0,0,10,1,0,95625.0,34025.0,61600.0,0,67,2014,1,3,3,1,0,1,0,750,0,1
0,1,3,1,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,38,0,0,6,11,0,0,25,0,0,35244.0,24544.0,10700.0,0,33,2014,1,0,2,2,0,1,1,750,0,1
0,0,1,1,2,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,41,0,0,7,2,0,0,19,1,0,23747.0,17447.0,6300.0,0,25,2015,1,1,2,1,0,1,0,750,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,69,0,0,6,8,0,0,17,1,0,39817.0,10517.0,29300.0,0,45,2018,0,5,1,1,0,0,0,750,0,1
0,1,1,1,1,2,0,2,0,0,0,0,0,0,2850,0,0,0,0,0,194,0,0,14,5,0,0,19,1,0,67045.0,41845.0,25200.0,0,57,2019,1,6,3,1,1,1,0,750,0,1
0,0,1,1,0,1,0,1,0,1,0,0,0,0,3000,1,0,0,0,0,86,0,0,5,3,0,0,31,0,0,97573.0,22373.0,75200.0,0,38,2016,0,6,1,1,0,1,0,750,0,1
0,0,1,1,1,1,1,1,0,0,0,0,0,0,2900,0,0,0,0,0,18,0,0,16,10,0,0,25,1,0,45645.0,18445.0,27200.0,0,20,2015,0,4,2,2,1,1,0,750,0,1
0,0,1,1,0,0,0,1,0,1,0,0,0,0,3000,1,0,0,0,0,90,0,0,13,12,0,1,5,0,0,25067.0,9967.0,15100.0,0,45,2010,1,3,2,1,0,0,0,750,0,1
0,1,4,1,0,0,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,178,0,0,12,1,0,0,2,1,0,24992.0,5492.0,19500.0,0,44,2017,0,2,2,1,0,1,0,750,0,0
0,0,1,1,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,171,1,0,11,3,0,0,30,0,0,17542.0,7942.0,9600.0,0,48,2012,0,5,1,1,0,1,0,750,0,0
0,0,1,1,4,0,0,2,0,0,0,0,1,0,2700,0,0,0,0,2,56,0,0,5,4,0,0,2,1,0,61068.0,28468.0,32600.0,0,29,2013,1,1,3,2,0,1,0,750,0,1
0,1,1,1,1,2,0,2,0,1,0,0,0,0,2650,0,0,0,0,2,117,0,0,18,5,0,0,6,1,0,32266.0,22166.0,10100.0,0,33,2014,1,0,3,1,0,1,0,750,0,1
0,1,4,1,0,0,0,0,0,0,0,1,1,0,3000,0,0,0,0,1,60,0,0,18,1,0,0,9,1,1,14516.0,7516.0,7000.0,1,39,2014,0,2,2,1,0,0,0,750,0,0
0,0,4,1,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,156,1,0,8,11,0,1,9,0,0,27354.0,23854.0,3500.0,0,61,2019,1,5,2,1,0,0,0,750,0,1
1,0,4,1,0,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,26,0,0,12,3,0,0,9,1,0,53843.0,34743.0,19100.0,0,26,2019,0,5,2,2,0,1,0,750,0,1
0,1,3,0,0,1,0,0,0,0,0,1,0,0,2700,0,1,1,1,0,22,0,0,19,5,0,0,23,1,0,30622.0,12722.0,17900.0,0,55,2018,0,3,1,1,0,0,0,750,0,0
0,1,3,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,63,0,0,4,10,0,0,21,1,0,9351.0,6251.0,3100.0,0,23,2015,0,0,1,1,0,0,0,750,0,1
0,0,4,1,0,0,1,1,0,0,0,0,0,0,2900,1,0,0,0,1,66,0,0,11,2,0,0,15,0,0,23173.0,18373.0,4800.0,0,38,2018,0,4,2,1,1,1,0,750,0,1
0,0,3,1,0,2,1,0,0,0,0,1,0,0,2800,0,0,0,0,0,57,0,0,15,10,0,0,3,1,0,51494.0,14194.0,37300.0,0,68,2018,0,3,2,2,1,1,0,750,0,0
0,1,1,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,6,1,0,12,2,0,0,13,0,1,47682.0,7982.0,39700.0,0,20,2016,0,2,2,1,0,0,0,750,0,0
0,0,4,1,1,2,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,47,0,0,12,9,0,0,12,1,0,41809.0,31909.0,9900.0,0,33,2018,1,3,3,1,0,1,0,750,0,1
0,0,4,1,0,1,1,1,0,0,0,0,0,0,3000,1,0,0,0,0,80,0,0,17,4,0,1,21,0,0,58540.0,17040.0,41500.0,0,33,2017,1,6,2,1,1,0,0,750,0,1
0,1,4,1,0,0,0,1,0,1,0,0,0,0,2750,0,0,0,0,0,239,0,0,19,3,0,0,8,1,0,25965.0,21765.0,4200.0,0,69,2018,0,4,1,1,0,1,0,750,0,1
0,1,3,1,3,2,0,2,1,0,0,0,1,0,2750,0,0,0,0,1,67,0,0,6,11,0,0,23,1,0,30598.0,15398.0,15200.0,0,49,2009,0,5,2,1,0,1,0,750,0,0
0,0,1,1,0,0,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,102,0,0,11,10,0,1,29,1,0,37766.0,18866.0,18900.0,0,39,2018,1,1,2,1,1,0,0,750,0,1
0,0,3,1,0,0,1,0,0,0,0,0,1,0,3000,0,0,0,0,1,78,0,0,8,12,0,0,17,1,0,14476.0,4176.0,10300.0,0,69,2009,1,1,2,1,0,1,0,750,0,1
0,1,1,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,3,32,0,0,7,1,0,0,24,1,0,25040.0,12240.0,12800.0,0,36,2019,1,3,3,3,0,1,0,750,0,1
0,0,3,1,0,0,1,0,0,0,0,1,0,0,3000,0,0,0,0,0,104,0,0,4,3,0,0,9,1,0,3400.0,1000.0,2400.0,0,52,2004,0,5,1,1,1,1,0,750,0,0
0,0,3,1,0,0,1,0,0,0,0,0,1,0,3000,0,0,0,0,2,106,0,0,17,2,0,0,25,1,0,15811.0,15011.0,800.0,0,51,2019,1,0,3,1,0,1,0,750,0,1
0,1,1,1,1,1,0,2,0,1,0,0,0,0,2650,0,0,0,0,3,214,0,0,15,10,0,0,11,1,0,39885.0,27985.0,11900.0,0,57,2016,1,4,3,1,0,1,0,750,0,1
0,0,3,1,1,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,3,135,0,0,2,5,0,0,26,1,0,19705.0,15405.0,4300.0,0,69,2017,1,6,3,1,1,1,0,750,0,1
0,0,3,1,0,1,1,1,0,0,0,0,0,0,2850,0,0,0,0,0,236,0,0,13,1,0,0,24,0,0,120626.0,14126.0,106500.0,0,58,2017,1,3,3,1,1,1,1,750,0,1
0,0,1,1,3,0,1,2,1,0,0,0,0,0,3000,0,0,0,0,2,6,0,0,16,3,0,0,13,1,1,51638.0,36538.0,15100.0,0,19,2019,0,2,2,4,1,0,0,750,0,0
0,0,1,1,0,0,1,1,0,1,0,0,0,0,2700,0,0,0,0,0,152,0,0,4,9,1,0,13,1,0,88992.0,18892.0,70100.0,0,62,2017,0,4,1,1,0,1,0,750,0,0
0,0,3,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,142,0,0,14,11,0,0,16,0,0,55641.0,11241.0,44400.0,0,55,2014,0,5,1,1,0,0,1,750,0,1
0,1,3,1,1,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,1,219,0,0,15,9,0,0,4,1,0,81837.0,10037.0,71800.0,0,50,2016,0,2,2,1,1,1,0,750,0,0
0,0,4,1,1,0,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,193,0,0,10,8,0,0,27,1,0,180629.0,39029.0,141600.0,0,62,2017,1,1,3,1,0,1,0,750,0,1
0,1,4,1,0,1,0,1,0,1,0,0,0,0,2950,0,0,0,0,2,228,1,0,10,5,0,0,16,0,0,55440.0,10540.0,44900.0,0,58,2015,0,3,2,1,0,1,0,750,0,1
0,1,3,1,2,2,0,1,0,1,0,0,0,0,2350,0,0,0,0,0,113,0,0,18,12,0,0,27,0,0,61122.0,8222.0,52900.0,0,49,2007,0,4,2,1,0,1,1,750,0,1
0,0,3,1,0,0,1,0,0,0,0,0,0,0,3000,0,0,0,0,0,6,0,0,18,3,0,0,5,1,0,26148.0,11048.0,15100.0,0,31,2018,0,1,1,4,1,1,0,750,0,1
0,0,4,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,117,1,0,11,11,0,0,27,0,0,24961.0,14361.0,10600.0,0,51,2011,0,2,1,1,0,0,0,750,0,1
0,0,2,0,0,0,1,0,0,0,0,1,0,0,3000,0,1,1,1,0,40,0,0,16,11,0,0,23,1,0,9732.0,4232.0,5500.0,0,23,2012,0,5,1,2,0,0,0,750,0,0
0,0,4,1,0,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,61,0,0,21,10,0,0,8,1,0,65959.0,42259.0,23700.0,0,68,2020,1,1,3,1,0,1,0,750,0,1
0,0,1,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,5,1,0,1,10,0,0,8,0,0,42798.0,25598.0,17200.0,0,18,2020,0,1,1,4,0,0,0,750,0,1
0,0,3,1,0,2,1,2,1,1,0,0,0,0,2600,0,0,0,0,0,138,0,0,17,1,0,0,6,0,0,77795.0,28795.0,49000.0,0,70,2015,0,6,1,1,0,1,1,750,0,0
0,1,0,1,0,3,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,81,0,0,4,1,0,0,9,1,0,48454.0,11654.0,36800.0,0,66,2014,1,2,2,1,0,1,0,750,0,1
0,1,3,1,0,2,0,2,0,1,0,0,0,1,3000,0,0,0,0,2,240,0,0,19,2,0,0,17,0,0,48954.0,33154.0,15800.0,0,43,2015,1,6,5,1,0,1,0,750,0,1
0,0,3,1,1,1,1,0,0,1,0,0,0,0,3000,0,0,0,0,1,130,0,0,15,10,0,0,3,1,0,14723.0,11923.0,2800.0,1,69,2013,0,3,2,1,0,1,0,750,0,1
0,1,3,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,84,0,0,13,1,0,0,8,1,0,7853.0,4453.0,3400.0,1,39,2009,0,1,1,1,0,0,0,750,0,1
1,1,4,1,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,26,0,0,11,12,0,0,3,1,0,23631.0,6231.0,17400.0,0,27,2017,0,1,1,2,1,1,0,750,0,0
0,0,2,1,0,0,1,1,0,0,0,0,1,0,2650,0,0,0,0,3,24,0,0,15,10,0,0,26,1,0,70175.0,22675.0,47500.0,0,33,2019,0,5,2,2,0,1,0,750,0,1
0,1,2,1,4,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,128,0,0,4,11,0,0,9,1,0,45799.0,34799.0,11000.0,0,35,2017,1,5,3,1,0,1,0,750,0,1
0,1,1,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,124,0,0,17,11,0,0,18,1,0,21410.0,18810.0,2600.0,0,59,2017,0,0,1,1,0,0,0,750,0,1
0,0,4,1,1,1,1,1,0,1,0,0,0,1,3000,0,0,0,0,0,81,0,0,7,6,0,0,28,0,0,23948.0,20748.0,3200.0,0,48,2018,1,4,2,1,0,1,0,750,0,1
0,1,0,1,0,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,68,0,0,0,1,0,1,6,1,0,40012.0,26612.0,13400.0,1,36,2011,1,6,3,1,0,0,0,750,0,1
1,1,3,1,0,2,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,33,0,0,8,1,0,0,24,1,0,33900.0,1000.0,32900.0,0,30,2015,0,3,1,4,1,1,0,750,0,0
0,1,3,1,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,5,38,0,0,16,8,0,0,7,1,0,72917.0,27217.0,45700.0,0,23,2016,1,2,3,2,0,0,0,750,1,1
0,1,4,0,0,1,0,0,0,0,0,0,0,0,2700,0,1,1,1,0,127,0,0,9,2,0,0,21,1,0,17068.0,14368.0,2700.0,0,31,2019,0,3,1,1,0,0,0,750,0,1
0,0,2,1,0,3,1,1,0,0,0,0,0,0,2800,0,0,0,0,1,174,0,0,5,7,0,0,10,0,0,45127.0,15427.0,29700.0,0,64,2015,1,2,3,1,1,1,1,750,0,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,1,0,0,20,10,0,0,8,1,0,30135.0,12735.0,17400.0,0,18,2016,1,1,2,3,1,1,0,750,0,1
0,0,1,1,0,1,1,0,0,0,0,1,0,0,3000,0,0,0,0,0,1,0,0,14,1,0,0,7,0,0,23486.0,8286.0,15200.0,0,32,2016,0,0,2,5,1,1,1,750,0,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,2,111,0,0,17,4,0,0,14,1,0,62933.0,15533.0,47400.0,0,35,2014,1,6,2,1,1,1,0,750,0,1
0,1,3,1,0,0,0,0,0,0,0,1,0,0,3000,1,0,0,0,1,277,0,0,14,5,0,0,25,0,0,28654.0,12654.0,16000.0,0,61,2018,0,5,2,1,1,1,0,750,0,0
0,1,1,1,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,156,0,0,15,1,0,0,28,1,0,75416.0,20816.0,54600.0,0,57,2018,1,0,2,1,0,1,0,750,0,1
0,0,1,1,1,2,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,241,0,0,4,8,0,0,13,0,0,34707.0,18107.0,16600.0,0,64,2019,0,1,2,1,0,1,1,750,0,1
0,1,3,1,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,97,0,0,16,6,0,0,11,1,0,17950.0,8350.0,9600.0,0,45,2017,1,1,3,1,0,1,0,750,0,1
0,0,2,1,0,1,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,142,0,0,16,8,0,0,30,1,0,66612.0,11312.0,55300.0,0,43,2017,0,4,2,1,0,1,0,750,0,0
0,0,2,1,0,0,1,1,0,1,0,0,0,0,2800,0,0,0,0,1,20,0,0,16,3,0,0,5,1,0,23494.0,17994.0,5500.0,0,32,2019,0,1,2,2,0,1,0,750,0,1
0,0,2,1,0,3,1,0,0,0,0,1,1,0,3000,0,0,0,0,3,51,0,0,19,1,0,0,20,1,0,13990.0,6090.0,7900.0,0,22,2015,0,6,2,2,0,1,0,750,0,0
0,0,4,1,2,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,13,0,0,18,5,1,0,30,1,0,39934.0,22534.0,17400.0,0,46,2013,0,3,2,5,0,1,0,750,0,0
0,0,2,0,0,3,1,1,0,0,1,0,0,0,2600,0,0,1,1,0,94,1,0,10,6,0,0,4,0,0,37577.0,14877.0,22700.0,0,35,2014,0,1,1,1,0,0,0,750,0,1
0,0,2,1,1,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,57,0,0,11,8,0,0,6,1,0,68724.0,43424.0,25300.0,0,47,2019,0,1,2,2,0,1,0,750,0,1
0,0,1,0,0,3,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,160,0,0,11,4,0,0,25,1,0,98387.0,8087.0,90300.0,0,53,2014,0,3,1,1,0,0,0,750,0,1
0,1,3,1,0,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,126,0,0,6,10,0,1,8,0,0,14014.0,11214.0,2800.0,0,65,2010,1,1,4,1,1,0,1,750,0,1
0,0,3,1,0,0,1,0,0,0,0,0,1,0,2650,0,0,0,0,1,152,0,0,11,6,0,0,6,1,0,24602.0,9502.0,15100.0,0,67,2014,1,3,2,1,0,1,0,750,0,1
0,0,3,1,4,1,1,2,0,1,0,0,0,0,3000,1,0,0,0,2,122,0,0,21,12,0,0,27,0,0,30613.0,25113.0,5500.0,0,41,2014,1,4,3,1,0,1,0,750,0,1
0,1,3,1,2,2,0,1,0,0,0,0,1,0,2500,0,0,0,0,1,261,0,0,10,4,0,0,6,0,0,73765.0,22965.0,50800.0,0,59,2017,1,5,4,1,0,1,1,750,0,1
0,0,1,1,0,2,1,0,0,0,0,1,0,0,3000,0,0,0,0,0,23,0,0,8,12,0,0,20,1,0,20580.0,2380.0,18200.0,0,37,2016,0,4,2,4,1,1,0,750,0,0
0,0,4,1,1,3,1,1,0,1,0,0,0,0,3000,1,0,0,0,2,167,0,0,6,11,0,0,8,0,0,20151.0,15651.0,4500.0,0,50,2019,1,4,3,1,0,1,0,750,0,1
0,0,3,1,1,1,0,2,0,0,0,0,0,1,2900,0,0,0,0,0,159,0,0,0,6,0,1,13,0,0,53969.0,44969.0,9000.0,0,62,2019,1,3,3,1,1,0,0,750,0,1
0,0,3,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,177,0,0,19,4,0,0,21,1,0,29448.0,11148.0,18300.0,0,70,2019,0,6,1,1,0,0,0,750,0,1
0,0,3,1,0,3,1,1,0,1,0,0,0,0,3000,1,0,0,0,0,216,0,0,9,5,0,0,15,0,0,79822.0,18322.0,61500.0,0,50,2016,1,2,2,1,0,1,0,750,0,1
0,0,3,0,0,3,1,0,0,0,0,0,0,1,2500,0,1,1,1,1,102,0,0,10,5,0,0,1,0,0,38034.0,18334.0,19700.0,0,58,2016,0,2,1,1,0,0,0,750,0,1
0,1,3,1,1,0,0,2,0,1,0,0,0,0,3000,1,0,0,0,0,468,0,0,10,8,1,1,15,0,0,59806.0,38006.0,21800.0,0,57,2019,0,3,2,1,0,0,0,750,0,0
0,0,4,1,2,3,1,2,0,1,0,0,0,0,3000,0,0,0,0,2,111,0,0,11,3,0,0,12,0,0,36817.0,33817.0,3000.0,0,32,2017,1,1,4,1,0,1,1,750,0,1
0,1,3,1,1,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,81,0,0,7,12,0,0,20,1,0,32845.0,16545.0,16300.0,1,35,2018,1,4,2,1,0,1,0,750,0,1
1,0,2,1,0,2,1,1,0,1,0,0,0,0,2850,0,0,0,0,0,56,0,0,10,10,0,0,9,1,0,31103.0,8903.0,22200.0,0,35,2012,0,2,1,2,0,1,0,750,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,85,0,0,22,12,0,0,15,1,0,32569.0,19469.0,13100.0,0,27,2019,0,6,1,1,0,0,0,750,0,1
0,1,1,1,2,2,0,2,1,1,0,0,0,0,3000,0,0,0,0,2,96,0,0,17,1,0,0,6,0,1,45046.0,32146.0,12900.0,0,50,2015,0,6,2,1,0,0,1,750,0,0
0,1,4,1,0,2,0,1,0,0,0,0,1,0,3000,1,0,0,0,2,158,0,0,10,2,0,0,12,0,0,12063.0,9463.0,2600.0,0,64,2016,1,1,2,1,0,1,0,750,0,1
0,1,1,0,1,3,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,70,0,0,21,3,0,0,12,0,0,67776.0,20776.0,47000.0,0,41,2018,0,1,1,1,0,0,1,750,0,1
0,0,1,1,1,1,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,46,0,0,7,1,0,0,25,1,0,73734.0,12234.0,61500.0,0,39,2019,1,4,3,3,1,1,0,750,0,1
